code,description,brochures,product_url
39-786-28-04,"Laryngeal mirror, rhodium-plated, flat, without handle, figure 9, Ø 28 mm, length 13.5 cm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/39-786-28-04/
39-786-30-04,"Laryngeal mirror, rhodium-plated, flat, without handle, figure 10, Ø 30 mm, length 13.5 cm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/39-786-30-04/
39-789-18-02,"Laryngeal mirror, acc. to Michel, moveable mirror, figure 4, Ø 18 mm",How to find us (https://www.klsmartin.com/fileadmin/user_upload/Homepage/Company/Locations/KLS_Martin_WORLD_How_to_find_us.pdf),https://www.klsmartin.com/shop/en/products/product/39-789-18-02/
39-794-11-02,"Handle for laryngeal mirrors, smooth, length 11 cm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/39-794-11-02/
40-001-00-07,"Extracting forceps, English pattern, upper jaw, figure 1, for incisors and cuspids, width 6.1 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-001-00-07/
40-002-00-07,"Extracting forceps, English pattern, upper jaw, figure 2, for incisors and biscuspids, width 4.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-002-00-07/
40-004-00-07,"Extracting forceps, English pattern, lower jaw, figure 4, for incisors and cuspids",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-004-00-07/
40-007-00-07,"Extracting forceps, English pattern, upper jaw, figure 7, for biscuspids, width 4.6 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-007-00-07/
40-013-00-07,"Extracting forceps, English pattern, lower jaw, figure 13, for biscuspids, width 4.5 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-013-00-07/
40-017-00-07,"Extracting forceps, English pattern, upper jaw, figure 17, for molars, right, width 7.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-017-00-07/
40-018-00-07,"Extracting forceps, English pattern, upper jaw, figure 17, for molars, left, width 7.6 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-018-00-07/
40-018-01-07,"Extracting forceps, English pattern, upper jaw, figure 18 A, for molars, left, width 7.6 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-018-01-07/
40-022-00-07,"Extracting forceps, English pattern, lower jaw, figure 22, for molars, width 6.7 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-022-00-07/
40-023-00-07,"Extracting forceps, English pattern, lower jaw, figure 23, for molars, right, width 6.7 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-023-00-07/
40-024-00-07,"Extracting forceps, English pattern, lower jaw, figure 24, for molars, left, width 6.7 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-024-00-07/
40-029-00-07,"Extracting forceps, English pattern, upper jaw, figure 29, for roots and incisors, width 3.5 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-029-00-07/
40-033-00-07,"Extracting forceps, English pattern, lower jaw, figure 33, for roots, width 4.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-033-00-07/
40-033-01-07,Discontinued / No Description Found,Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-033-01-07/
40-033-03-07,"Extracting forceps, English pattern, lower jaw, figure 33 C, for roots, with anti-slip gripping surface, width 4.5 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-033-03-07/
40-033-06-07,"Extracting forceps, English pattern, lower jaw, figure 33 M, for roots, slender jaw, width 2.8 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-033-06-07/
40-034-00-07,"Extracting forceps, English pattern, upper jaw, figure 34 N, for incisors and biscuspids, deep-gripping, width 3.0 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-034-00-07/
40-035-00-07,"Extracting forceps, English pattern, upper jaw, figure 35 N, for incisors and biscuspids, deep-gripping, width 3.0 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-035-00-07/
40-046-01-07,"Extracting forceps, English pattern, lower jaw, figure 46 L, for roots, very fine",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-046-01-07/
40-046-02-07,"Extracting forceps, English pattern, lower jaw, figure 46 LX, for roots, very fine",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-046-02-07/
40-049-00-07,"Extracting forceps, English pattern, upper jaw, figure 49, for roots, very fine, width 2.0 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-049-00-07/
40-051-00-07,"Extracting forceps, English pattern, upper jaw, figure 51, for roots, width 3.4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-051-00-07/
40-051-01-07,"Extracting forceps, English pattern, upper jaw, figure 51 A, for roots, width 2.8 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-051-01-07/
40-051-03-07,"Extracting forceps, English pattern, upper jaw, figure 51 C, for roots, width 3.3 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-051-03-07/
40-067-00-07,"Extracting forceps, English pattern, upper jaw, figure 67, for third molars, width 6.9 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-067-00-07/
40-067-01-07,"Extracting forceps, English pattern, upper jaw, figure 67 A, for third molars, width 7.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-067-01-07/
40-067-02-07,"Extracting forceps, English pattern, upper jaw, figure 67 N, for third molars, deep-gripping, width 2.7 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-067-02-07/
40-073-00-07,"Extracting forceps, English pattern, lower jaw, figure 73, for molars, width 5.9 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-073-00-07/
40-074-00-07,"Extracting forceps, English pattern, lower jaw, figure 74, for incisors and roots, width 4.5 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-074-00-07/
40-074-06-07,"Extracting forceps, English pattern, lower jaw, figure 74 N, for incisors and roots, width 3.1 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-074-06-07/
40-074-07-07,"Extracting forceps, English pattern, lower jaw, figure 74 XN, for incisors and roots, slender jaw, width 2.5 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-074-07-07/
40-075-00-07,"Extracting forceps, English pattern, lower jaw, figure 75, for cuspids and biscuspids, width 4.9 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-075-00-07/
40-076-07-07,"Extracting forceps, English pattern, upper jaw, figure 76 N, for roots",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-076-07-07/
40-079-00-07,"Extracting forceps, English pattern, lower jaw, figure 79, for third molars, width 7.5 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-079-00-07/
40-079-01-07,"Extracting forceps, English pattern, lower jaw, figure 79 A, for third molars, width 7.4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-079-01-07/
40-079-02-07,"Extracting forceps, English pattern, lower jaw, figure 79 N, for third molars, deep-gripping, width 6.7 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-079-02-07/
40-086-01-07,"Extracting forceps, English pattern, lower jaw, figure 86 A, for molars with carious or broken caps, width 1.8 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-086-01-07/
40-086-02-07,"Extracting forceps, English pattern, lower jaw, figure 86 B, for molars with carious or broken caps, width 1.8 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-086-02-07/
40-086-03-07,"Extracting forceps, English pattern, lower jaw, figure 86 C, for molars with carious or broken caps, width 1.5 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-086-03-07/
40-097-00-07,"Extracting forceps, English pattern, upper jaw, figure 97, for roots, very fine, width 2.4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-097-00-07/
40-146-00-07,"Extracting forceps, English pattern, lower jaw, figure 146, for root fragments, deep-gripping, width 4.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-146-00-07/
40-151-00-07,"Extracting forceps, English pattern, upper jaw, figure 151, for roots, width 2.3 mm, very fine",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-151-00-07/
40-153-00-07,"Extracting forceps, English pattern, upper jaw, figure 153, for root fragments, deep-gripping, width 3.9 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-153-00-07/
40-302-00-07,"Extracting forceps, acc. to Martin Fino, upper jaw, figure 2, for incisors and biscuspids, width 4.7 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-302-00-07/
40-307-00-07,"Extracting forceps, acc. to Martin Fino, upper jaw, figure 7, for biscuspids, width 4.3 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-307-00-07/
40-313-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 13, for biscuspids, width 4.6 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-313-00-07/
40-317-00-07,"Extracting forceps, acc. to Martin Fino, upper jaw, figure 17, for molars, right, width 6.6 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-317-00-07/
40-318-00-07,"Extracting forceps, acc. to Martin Fino, upper jaw, figure 18, for molars, left, width 6.6 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-318-00-07/
40-322-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 22, for molars, width 6.3 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-322-00-07/
40-330-00-07,"Extracting forceps, acc. to Martin Fino, upper jaw, figure 30, for incisors and roots, width 3.4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-330-00-07/
40-333-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 33, for roots, width 4.1 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-333-00-07/
40-373-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 73, for molars, width 6.0 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-373-00-07/
40-374-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 74, for incisors and roots, width 4.2 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-374-00-07/
40-374-01-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 74 N, serrated, for incisors and roots, with fine beak, width 2.5 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-374-01-07/
40-379-00-07,"Extracting forceps, acc. to Martin Fino, lower jaw, figure 79, for third molars",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-379-00-07/
40-401-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, upper jaw, figure 1 Diam, for incisors and cuspids, width 6.0 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-401-00-07/
40-413-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, lower jaw, figure 13 Diam, for incisors and cuspids, width 4.8 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-413-00-07/
40-422-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, lower jaw, figure 22 Diam, for molars, width 6.2 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-422-00-07/
40-433-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, lower jaw, figure 33 Diam, for roots, width 4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-433-00-07/
40-449-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, upper jaw, figure 49 Diam, for roots, very fine, width 1.8 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-449-00-07/
40-451-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, upper jaw, figure 51 Diam, for roots, width 4 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-451-00-07/
40-451-01-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, upper jaw, figure 51 A Diam, for roots, with fine beak, width 3 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-451-01-07/
40-467-01-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, upper jaw, figure 67 A Diam, for third molars, width 8.2 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-467-01-07/
40-474-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, lower jaw, figure 74 N Diam, for roots, width 3.1 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-474-00-07/
40-479-00-07,"Extracting forceps, acc. to Martin Ergo, diamond coated, lower jaw, figure 79 Diam, for third molars, width 7.2 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-479-00-07/
40-613-09-07,"Extracting forceps for children, English pattern, lower jaw, figure 13 S, for biscuspids, width 4.1 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-613-09-07/
40-622-09-07,"Extracting forceps for children, English pattern, lower jaw, figure 22 S, for molars, width 5.9 mm",Oral and maxillofacial surgery,https://www.klsmartin.com/shop/en/products/product/40-622-09-07/
40-630-09-07,"Extracting forceps for children, English pattern, upper jaw, figure 30 S, for incisors and roots, width 2.7 mm",91-350-83-48 OMF | Oral and maxillofacial surgery (https://www.klsmartin.com/mediathek/91-350-83-48_OMF_Oral_and_maxillofacial_surgery.pdf),https://www.klsmartin.com/shop/en/products/product/40-630-09-07/
